0.001297,0.0
1.002761,0.0
2.004857,0.0
3.007015,0.0
4.009345,0.0
5.011493,0.46764418377321604
6.012814,0.9962854349951125
7.01492,1.2860215053763442
8.017051,1.3266862170087976
9.019243,1.6621700879765395
10.02152,1.9824046920821115
11.02275,2.2365591397849465
12.024882,2.6686217008797652
13.027106,3.273509286412512
14.029347,3.273509286412512
15.031463,2.9583577712609976
16.032792,2.475464320625611
17.034909,2.155229716520039
18.036973,1.8807429130009776
19.039186,1.621505376344086
20.041412,1.103030303030303
21.042899,0.6099706744868035
22.045091,0.3456500488758553
23.046954,0.0
24.049135,0.0
