0.125622,0.0
0.226548,0.0
0.32741,0.0
0.428163,0.0
0.528939,0.0
0.629719,0.0
0.730536,0.0
0.855904,0.0
0.956645,0.0
1.057451,0.0
1.158157,0.0
1.258938,0.10384313725490196
1.359895,0.1427843137254902
1.460865,0.18172549019607842
1.561925,0.24662745098039215
1.66287,0.29854901960784314
1.763837,0.36345098039215684
1.864858,0.4672941176470588
1.965814,0.4672941176470588
2.066869,0.5062352941176471
2.167825,0.5192156862745098
2.268832,0.5581568627450981
2.369797,0.5970980392156863
2.470767,0.6230588235294118
2.571722,0.662
2.672771,0.765843137254902
2.77373,0.8307450980392157
2.874694,0.9086274509803922
2.975662,0.9345882352941176
3.07668,0.9345882352941176
3.177709,0.973529411764706
3.278651,1.077372549019608
3.379606,1.1422745098039215
3.480522,1.2331372549019608
3.581432,1.2850588235294118
3.682354,1.3499607843137256
3.783277,1.427843137254902
3.884191,1.4538039215686274
3.98505,1.531686274509804
4.08604,1.6095686274509804
4.186978,1.7134117647058826
4.287904,1.7523529411764707
4.388788,1.7523529411764707
4.489659,1.7653333333333334
4.590607,1.9081176470588235
4.691533,1.9730196078431372
4.792428,2.0249411764705885
4.893348,2.050901960784314
4.99427,2.0638823529411767
5.095322,2.1158039215686273
5.196245,2.3234901960784313
5.297221,2.388392156862745
5.39816,2.440313725490196
5.499105,2.388392156862745
5.60015,2.388392156862745
5.701081,2.388392156862745
5.802135,2.388392156862745
5.90309,2.388392156862745
6.003801,2.388392156862745
6.104544,2.440313725490196
6.205274,2.6739607843137256
6.305995,3.063372549019608
6.406719,3.063372549019608
6.507494,3.063372549019608
6.60826,3.063372549019608
6.709319,3.0893333333333333
6.810295,3.0893333333333333
6.9113,3.1152941176470588
7.012274,3.1931764705882353
7.113266,3.31
7.214268,3.31
7.31517,3.31
7.416225,3.31
7.517311,3.31
7.618318,3.31
7.719298,3.31
7.820307,3.31
7.921332,3.31
8.022261,3.31
8.122989,3.31
8.223716,3.31
8.324488,3.219137254901961
8.425206,3.1152941176470588
8.525933,3.063372549019608
8.626609,2.9076078431372547
8.727391,2.803764705882353
8.828557,2.6869411764705884
8.929544,2.5701176470588236
9.030518,2.4792549019607844
9.1315,2.3624313725490196
9.23248,2.2585882352941176
9.333378,2.180705882352941
9.43428,2.154745098039216
9.535358,2.1287843137254905
9.636283,2.050901960784314
9.737336,1.739372549019608
9.838328,1.7004313725490194
9.939344,1.7004313725490194
10.040251,1.7004313725490194
10.141222,1.7004313725490194
10.24217,1.7004313725490194
10.343186,1.7004313725490194
10.444216,1.7004313725490194
10.545171,1.7004313725490194
10.646188,1.7004313725490194
10.747258,1.7004313725490194
10.848208,1.7004313725490194
10.949124,1.7004313725490194
11.049854,1.6744705882352942
11.150625,1.6744705882352942
11.251893,1.6744705882352942
11.352644,1.739372549019608
11.453385,1.7004313725490194
11.554156,1.7004313725490194
11.654891,1.7004313725490194
11.755606,1.6744705882352942
11.856343,1.7004313725490194
11.957154,1.4018823529411766
12.057948,1.1941960784313725
12.158683,1.1422745098039215
12.259406,1.025450980392157
12.360165,0.8047843137254902
12.461192,0.662
12.562137,0.38941176470588235
12.663045,0.038941176470588236
12.764008,0.0
12.864952,0.0
12.965808,0.0
13.066507,0.0
13.167318,0.0
13.268049,0.0
13.368717,0.0
13.469383,0.0
13.5701,0.0
13.670807,0.0
13.771774,0.0
13.872704,0.0
13.973668,0.0
14.074338,0.0
14.175005,0.0
14.275667,0.0
14.376346,0.0
